address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
4,16,90,13.2,116,0.2286,0.6,1.26,0,0,1,1,0,?,12598,1,1418866920,0,0,0
4,16,90,18.8,115,0.327,0.2,0.9,0,2,1,0,0,?,13113,1,1418710787,0,0,0
4,16,90,6.62,114,0.2046,0.32,0.9,0,0,1,0,1,?,13891,1,1418701962,0,0,0
4,16,90,19,114,0.3549,0.32,0.9,0,0,0,0,1,?,12855,1,1418712781,0,0,0
4,16,90,11,111,0.2476,0.72,0.78,0,0,0,0,1,?,17205,1,1418788674,0,0,0
4,16,90,12.2,110,0.2501,0.55,1.26,0,0,1,0,1,?,17209,1,1418856580,0,0,0
4,16,90,15.2,113,0.2785,0.29,1.26,0,1,1,0,0,?,13363,1,1418868769,0,0,0
4,16,90,3.9,116,0.2501,0.38,1.26,0,0,0,1,0,?,16962,1,1418857502,0,0,0
4,16,90,3.77,111,0.3049,0.27,1.26,0,1,1,0,1,?,14640,1,1418922448,0,0,0
4,16,90,3.18,110,0.3104,0.32,0,0,0,0,1,0,?,17473,1,1418731965,1,4,12
4,16,90,19.3,117,0.3314,0.36,1.26,0,2,1,0,0,?,17204,1,1418896897,0,0,0
4,16,90,8.28,114,0.3357,0.32,0.56,0,0,1,1,1,?,14128,1,1418830560,0,0,0
4,16,90,16.7,116,0.328941,0.32,0.52,0,2,1,0,0,?,13112,1,1418923936,1,4,6
4,16,90,13,116,0.2162,0.24,1.26,0,1,1,0,1,?,13634,1,1418875212,1,3,13
4,16,90,16.8,114,0.2535,0.38,0.87,0,0,1,1,1,?,17477,1,1418933758,0,0,0
4,16,90,12.9,115,0.3828,0.37,0.9,0,1,1,0,0,?,12598,1,1418799019,0,0,0
4,16,90,1.9,113,0.3433,0.65,0.9,0,0,1,0,0,?,13638,1,1418701348,0,0,0
4,16,90,6.13,116,0.2323,0.33,0.9,0,2,1,0,0,?,14386,1,1418705506,0,0,0
4,16,90,7.6,113,0.2695,0.3,1.26,0,1,1,0,0,?,12869,1,1418842970,0,0,0
4,16,90,17.6,118,0.3146,0.37,1.44,0,0,0,0,1,?,14128,1,1418796364,0,0,0
4,16,90,1.08,119,0.2805,0.77,1.38,0,2,1,0,0,?,17970,1,1418810332,0,0,0
4,16,90,41,110,0.2466,0.26,0.77,0,0,1,0,1,?,12341,1,1418764732,1,4,2
4,16,90,17.2,116,0.28,0.27,0.83,0,0,1,0,1,?,14649,1,1418760894,0,0,0
4,16,90,18.3,119,0.3836,0.26,0.74,0,0,1,0,1,?,17712,1,1418772140,0,0,0
4,16,90,14.6,113,0.385,0.54,1.26,0,0,1,0,0,?,17221,1,1418840238,0,0,0
4,16,90,4.7,117,0.2459,0.47,1.36,0,0,1,0,0,?,17217,1,1418760481,0,0,0
4,16,90,19.3,117,0.3314,0.59,1.26,0,2,1,0,1,?,13625,1,1418896697,0,0,0
4,16,90,3.89,118,0.3791,0.41,0.87,0,0,1,1,1,?,13109,1,1418930586,0,0,0
4,16,90,3.45,115,0.2421,0.34,0.9,0,2,1,0,0,?,14148,1,1418733826,0,0,0
4,16,90,9.26,113,0.237,0.21,0.9,0,0,0,0,0,?,12592,1,1418707762,0,0,0
4,16,90,15,119,0.3522,0.26,1.36,0,0,0,1,0,?,16944,1,1418783229,1,4,2
4,16,90,15.5,114,0.2935,0.69,1.86269,0,0,0,1,1,?,17464,1,1418814729,1,4,11
4,16,90,8.53,118,0.2295,0.44,0.86,0,0,1,1,1,?,12849,1,1418807745,0,0,0
4,16,90,8.84,110,0.2757,0.25,1.26,0,1,1,0,0,?,17476,1,1418907047,0,0,0
4,16,90,11.9,118,0.3607,0.4,1.26,0,0,0,0,0,?,13121,1,1418879449,0,0,0
4,16,90,3.77,111,0.3049,0.32,1.26,0,0,1,0,0,?,13366,1,1418922190,0,0,0
4,16,90,5.81,110,0.2724,0.54,0.71,0,0,0,0,1,?,17729,1,1418776471,0,0,0
4,16,90,6.94,113,0.347,0.32,0.87,0,0,0,0,1,?,16694,1,1418938605,0,0,0
4,16,90,14.6,113,0.385,0.41,1.26,0,0,1,0,0,?,13366,1,1418840552,0,0,0
4,16,90,16.6,114,0.3769,0.69,0.97,0,0,0,1,0,?,12596,1,1418814346,0,0,0
4,16,90,13.6,116,0.2595,0.63,3.38641,0,0,1,0,0,?,12353,1,1418924081,1,4,11
4,16,90,1.59,115,0.2949,0.45,0.55,0,0,0,0,0,?,17473,1,1418831462,0,0,0
4,16,90,13.8,110,0.3048,0.51,1,0,0,0,0,0,?,14403,1,1418749228,0,0,0
4,16,90,16.2,114,0.2678,0.64,0.9,0,1,1,1,0,?,16706,1,1418713483,1,3,16
4,16,90,12.9,118,0.2317,0.67,1.48,0,0,0,0,0,?,12850,1,1418824124,0,0,0
4,16,90,19.4,119,0.3555,0.58,0.87,0,2,1,0,1,?,14662,1,1418942944,0,0,0
4,16,90,18.7,113,0.3507,0.56,1.26,0,0,1,0,0,?,12868,1,1418863165,0,0,0
4,16,90,0.36,117,0.3759,0.59,0.9,0,0,0,0,0,?,16690,1,1418737824,0,0,0
4,16,90,29,118,0.3406,0.22,1.26,0,0,1,0,0,?,13377,1,1418889873,1,4,1
4,16,90,7.61,112,0.3499,0.51,0.96,0,1,1,0,0,?,12601,1,1418817225,0,0,0
4,16,90,19.3,110,0.2688,0.54,1.26,0,0,1,0,0,?,13618,1,1418892663,0,0,0
4,16,90,3.45,115,0.2421,0.34,0.9,0,0,1,0,1,?,14149,1,1418733468,0,0,0
4,16,90,14.7,114,0.2305,0.32,1.26,0,2,1,0,1,?,17200,1,1418859373,0,0,0
4,16,90,0.17,116,0.2097,0.65,0.87,0,0,0,0,0,?,14643,1,1418949937,0,0,0
4,16,90,3.47,111,0.3943,0.435638,1.46,0,0,0,0,0,?,13362,1,1418748964,1,4,9
4,16,90,11.1,111,0.3313,0.0966982,1.26,0,1,0,0,1,?,13876,1,1418922725,1,4,10
4,16,90,16,116,0.2143,0.78,1.26,0,0,0,0,0,?,17968,1,1418908599,0,0,0
4,16,90,18.7,115,0.3303,0.42,1.26,0,2,1,0,0,?,17977,1,1418864870,0,0,0
4,16,90,18.5,116,0.3496,0.67,4.4339,0,1,1,0,0,?,14391,1,1418753028,1,4,11
4,16,90,5.86,118,0.3151,0.34,0.87,0,0,0,1,0,?,14404,1,1418929328,0,0,0
4,16,90,13.3,117,0.3345,0.43,1.26,0,0,0,0,1,?,13382,1,1418855344,0,0,0
4,16,90,11.6,113,0.3319,0.32,0.9,0,0,1,1,0,?,17221,1,1418738435,0,0,0
4,16,90,17.3,112,0.3674,0.68,1.38,0,2,1,0,0,?,13876,1,1418771264,0,0,0
4,16,90,14.6,113,0.385,0.41,1.26,0,0,1,0,0,?,13366,1,1418840649,0,0,0
4,16,90,19.4,116,0.2602,0.76,0.87,0,0,0,1,1,?,12356,1,1418941578,0,0,0
4,16,90,10.5,116,0.2667,0.57,0.9,0,2,1,0,1,?,14135,1,1418729530,1,3,14
4,16,90,18.4,114,0.2808,0.27,1.39,0,0,1,0,1,?,16695,1,1418770281,0,0,0
4,16,90,6.62,114,0.2046,0.32,0.9,0,0,1,0,1,?,13891,1,1418701966,0,0,0
4,16,90,14.6,113,0.385,0.41,1.26,0,0,1,0,0,?,13366,1,1418841043,0,0,0
4,16,90,10.2,113,0.2111,0.57,1.26,0,0,0,1,0,?,14648,1,1418919351,0,0,0
4,16,90,18.7,113,0.3507,0.56,1.26,0,2,1,0,0,?,12866,1,1418863390,0,0,0
4,16,90,4.58,114,0.3455,0.68,0.87,0,0,1,0,1,?,16962,1,1418937877,0,0,0
4,16,90,9.21,112,0.3136,0.23,2.69144,0,1,1,0,0,?,13874,1,1418834993,1,4,11
4,16,90,2.59,110,0.2336,0.6,0.9,0,2,1,0,1,?,17718,1,1418735118,0,0,0
4,16,90,11.4,117,0.2391,0.43,0.56,0,0,0,1,1,?,17460,1,1418683024,0,0,0
4,16,90,16.6,112,0.3506,0.59,1.26,0,0,1,0,1,?,13110,1,1418888193,0,0,0
4,16,90,13.1,113,0.3935,0.26,0.87,0,2,1,0,0,?,17973,1,1418951575,0,0,0
4,16,90,9.3,110,0.2624,0.32,0.9,0,0,0,1,0,?,17217,1,1418731530,0,0,0
4,16,90,1.35,114,0.3394,0.65,1.17,0,0,0,1,0,?,17734,1,1418829588,0,0,0
4,16,90,4.93,114,0.2353,0.2,0.9,0,2,1,0,0,?,13894,1,1418722479,0,0,0
4,16,90,7.45,117,0.3306,0.37,1.26,0,1,1,0,1,?,17473,1,1418853495,0,0,0
4,16,90,23,115,0.2509,0.53,0.9,0,1,1,0,1,?,16944,1,1418688770,1,4,1
4,16,90,17.4,113,0.2785,0.399645,1.26,0,2,1,0,0,?,13638,1,1418869520,1,4,10
4,16,90,3.63,113,0.2861,0.75,1.26,0,0,0,1,1,?,12600,1,1418845995,0,0,0
4,16,90,4.77,115,0.3698,0.35,0.75,0,0,0,0,0,?,13881,1,1418803285,0,0,0
4,16,90,9.82,113,0.3935,0.26,0.87,0,0,0,1,0,?,14392,1,1418951311,0,0,0
4,16,90,6.42,113,0.3468,0.4,0.57,0,0,0,0,1,?,14393,1,1418837666,0,0,0
4,16,90,15.6,117,0.3588,0.77,0.73,0,0,0,1,0,?,12600,1,1418810119,0,0,0
4,16,90,14.9,112,0.2228,0.32,1.26,0,1,1,0,1,?,17207,1,1418858912,0,0,0
4,16,90,7.6,113,0.2695,0.77,1.26,0,1,1,0,0,?,17477,1,1418842917,0,0,0
4,16,90,9.9,119,0.3504,0.53,1.24,0,1,1,0,1,?,13109,1,1418787587,0,0,0
4,16,90,4.4,110,0.891289,0.52,1.27,0,2,1,0,0,?,16948,1,1418838194,1,4,6
4,16,90,19,116,0.3717,0.44,0.9,0,2,1,1,0,?,12866,1,1418697986,1,3,17
4,16,90,5.11,110,0.2165,0.32,1.15,0,0,1,0,0,?,13624,1,1418792643,0,0,0
4,16,90,15.1,114,0.2271,0.32,1.26,0,0,0,0,1,?,16961,1,1418860168,0,0,0
4,16,90,9.87,119,0.3026,0.43,1.26,0,2,1,0,1,?,13363,1,1418891268,0,0,0
4,16,90,6.93,117,0.2613,0.42,1.02,0,0,1,0,1,?,12867,1,1418824464,0,0,0
4,16,90,3.44,116,0.2278,0.3,0.9,0,0,0,0,1,?,17206,1,1418719767,0,0,0
4,16,90,11,112,0.234,0.61,1.15,0,2,1,0,0,?,13105,1,1418792256,0,0,0
4,16,90,11.9,118,0.3607,0.4,1.26,0,0,0,0,0,?,13121,1,1418879452,0,0,0
4,16,90,6.13,112,0.3795,0.51,0.9,0,0,0,0,1,?,14130,1,1418704534,0,0,0
4,16,90,3.98,113,0.3385,0.65,0.87,0,0,0,0,0,?,14648,1,1418932572,0,0,0
4,16,90,18.7,113,0.3507,0.56,1.26,0,2,1,0,0,?,12866,1,1418863373,0,0,0
4,16,90,4.61,118,0.2163,0.26,1.26,0,0,0,1,0,?,14406,1,1418905165,0,0,0
4,16,90,15.8,67,0.2134,0.48,0.9,0,0,0,1,0,?,14386,1,1418690936,1,4,3
4,16,90,18.8,115,0.2284,0.2,0.9,0,0,0,0,0,?,17478,1,1418710490,0,0,0
4,16,90,1.39,110,0.2095,0.72,1.2,0,2,1,0,1,?,17730,1,1418808689,0,0,0
4,16,90,11.6,111,0.2881,0.39,0.9,0,0,0,1,0,?,13363,1,1418738839,0,0,0
4,16,90,16,117,0.2761,0.71,1.04,0,0,1,0,0,?,12353,1,1418817631,0,0,0
4,16,90,6.02,119,0.2682,0.71,1.2,0,0,0,1,1,?,13876,1,1418798481,0,0,0
4,16,90,16,116,0.2143,0.78,1.26,0,0,1,0,0,?,17734,1,1418908652,0,0,0
4,16,90,15.5,113,0.3963,0.61,1.26,0,2,1,0,1,?,14386,1,1418913063,0,0,0
4,16,90,18.8,110,0.289,0.59,0,0,0,0,0,1,?,14147,1,1418709555,1,4,12
4,16,90,12.2,110,0.2501,0.4,1.26,0,0,0,0,1,?,12354,1,1418856744,0,0,0
4,16,90,8.23,111,0.312,0.6,1.26,0,0,1,0,0,?,17473,1,1418866376,0,0,0
4,16,90,19.7,113,0.3277,0.25,0.87,0,0,0,0,1,?,17714,1,1418954037,0,0,0
4,16,90,38,118,0.3542,0.3,1.11,0,0,0,0,0,?,14403,1,1418784749,1,4,1
4,16,90,4.93,114,0.2353,0.2,0.9,0,0,0,1,0,?,14129,1,1418721946,0,0,0
4,16,90,10.5,112,0.2055,0.37,1.26,0,0,0,1,0,?,13893,1,1418852392,0,0,0
4,16,90,19.3,110,0.2688,0.54,1.26,0,2,1,1,0,?,13382,1,1418892734,1,3,17
4,16,90,4.77,118,0.3698,0.23,1.36,0,0,0,0,0,?,14131,1,1418803408,0,0,0
4,16,90,14.6,113,0.328,0.36,0.63,0,0,0,0,1,?,14137,1,1418766624,0,0,0
4,16,90,4.25,117,0.2168,0.66,0.87,0,0,1,0,0,?,13616,1,1418955207,0,0,0
4,16,90,4.25,117,0.2168,0.66,1.86083,0,0,1,0,0,?,17474,1,1418955053,1,4,11
4,16,90,0.06,114,0.2692,0.34,0.7,0,0,0,1,0,?,17209,1,1418821343,0,0,0
4,16,90,1.88,119,0.2636,0.62,1.26,0,0,1,0,1,?,12598,1,1418850726,0,0,0
4,16,90,1.88,113,0.3533,0.66,1.26,0,0,0,0,1,?,12849,1,1418850204,0,0,0
4,16,90,0.49,112,0.2781,0.39,0.9,0,0,1,0,1,?,13880,1,1418696754,0,0,0
4,16,90,5.63,119,0.3045,0.25,0.54,0,0,0,1,1,?,13621,1,1418683490,0,0,0
4,16,90,18.5,116,0.2177,0.25,0.94,0,2,1,0,0,?,13367,1,1418836709,0,0,0
4,16,90,15.5,111,0.2501,0.26,1.36,0,1,1,0,1,?,14659,1,1418812109,0,0,0
4,16,90,12.9,112,0.214,0.6,0.9,0,1,1,0,0,?,13892,1,1418723613,0,0,0
4,16,90,17.4,113,0.2785,0.53,1.26,0.668995,2,1,0,0,?,13874,1,1418869443,1,4,7
4,16,90,9.18,113,0.3369,0.79,0.9,0,2,1,0,0,?,14657,1,1418740144,0,0,0
4,16,90,10.4,113,0.3505,0.44,0.9,0,0,1,1,1,?,14133,1,1418686048,0,0,0
4,16,90,1.13,117,0.3677,0.69,0.51,0,1,1,1,0,?,14386,1,1418772745,1,3,16
4,16,90,11.6,117,0.3575,0.64,0.9,0,0,1,0,0,?,16710,1,1418737447,0,0,0
4,16,90,6.57,114,0.3148,0.26,0.69,0,0,1,1,1,?,14392,1,1418793388,0,0,0
4,16,90,16.2,114,0.2678,0.32,0.9,0,0,1,0,1,?,12868,1,1418713269,0,0,0
4,16,90,10.8,110,0.2032,0.41,1.26,0,1,1,1,0,?,16708,1,1418872641,1,3,16
4,16,90,5.19,119,0.2157,0.76,1.36,0,0,0,1,1,?,17987,1,1418811870,0,0,0
4,16,90,0.54,110,0.222,0.48,1.2,0,0,0,1,0,?,17713,1,1418808479,1,3,13
4,16,90,16.8,114,0.2535,0.63,0.87,0,0,1,1,1,?,14132,1,1418933785,0,0,0
4,16,90,16.4,118,0.3385,0.79,0.87,0,2,1,0,0,?,12856,1,1418931804,0,0,0
4,16,90,9.89,117,0.3714,0.51,0.9,0,0,0,0,1,?,13633,1,1418704076,0,0,0
4,16,90,2,112,0.331,0.31,0.87,0,2,1,0,0,?,13381,1,1418803967,1,4,2
4,16,90,3.75,117,0.3484,0.68,0.9,0,0,1,0,0,?,13874,1,1418718485,0,0,0
4,16,90,2.16,112,0.2747,0.62,1.26,0,0,0,1,0,?,13108,1,1418915645,0,0,0
4,16,90,0.19,119,0.2599,0.7,1.26,0,0,1,1,0,?,17200,1,1418871535,0,0,0
4,16,90,9.26,117,0.3782,0.21,0.9,0,0,0,0,0,?,14148,1,1418707946,0,0,0
4,16,90,6.94,112,0.2358,0.51,1.26,0,0,1,1,1,?,17734,1,1418899943,0,0,0
4,16,90,17.4,115,0.2692,0.48,0.7,0.375154,0,0,1,1,?,13369,1,1418821444,1,4,8
4,16,90,7.64,119,0.334,0.78,1.26,0,0,0,1,0,?,16695,1,1418894568,0,0,0
4,16,90,14.4,111,0.314,0.31,0.9,0,0,1,1,1,?,13368,1,1418742311,0,0,0
4,16,90,16.6,117,0.3506,0.44,1.26,0,0,1,1,1,?,16953,1,1418889197,1,3,13
4,16,90,10.5,112,0.3986,0.34,0.95,0,0,0,1,1,?,17720,1,1418801346,1,3,15
4,16,90,1.33,113,0.3787,0.64,1.13,0,0,1,0,0,?,13619,1,1418755648,0,0,0
4,16,90,17.8,111,0.3955,0.44,1.26,0,0,1,1,1,?,13379,1,1418904058,0,0,0
4,16,90,16.7,113,0.3822,0.47,0.9,0,0,1,0,1,?,17461,1,1418726986,0,0,0
4,16,90,15.2,113,0.2785,0.29,1.26,0,2,1,0,1,?,13361,1,1418868672,0,0,0
4,16,90,2.12,118,0.3718,0.34,0.82,0,0,1,0,1,?,17475,1,1418771977,0,0,0
4,16,90,4.56,110,0.2336,0.6,0.9,0,2,1,0,1,?,13634,1,1418735322,0,0,0
4,16,90,19.1,114,0.2566,0.32,1.26,0,2,1,0,1,?,12357,1,1418859725,0,0,0
4,16,90,6.34,115,0.3427,0.31,1.26,0,0,0,1,0,?,14660,1,1418849294,0,0,0
4,16,90,0.89,118,0.3723,0.34,0.93,0,0,0,1,1,?,13634,1,1418765746,0,0,0
4,16,90,11.6,111,0.2881,0.39,0.9,0,0,0,1,0,?,13363,1,1418738853,0,0,0
4,16,90,0.33,113,0.2242,0.64,0.8,0,0,1,1,0,?,13876,1,1418792881,0,0,0
4,16,90,9.82,113,0.3935,0.26,0.87,0,0,1,1,0,?,14391,1,1418951338,0,0,0
4,16,90,15.8,115,0.3729,0.56,0.9,0,0,1,1,0,?,12354,1,1418691516,0,0,0
4,16,90,9.89,117,0.3795,0.51,0.9,0,0,0,0,0,?,14387,1,1418704306,0,0,0
4,16,90,9.31,115,0.2772,0.33,0.9,0,2,1,1,1,?,13380,1,1418692005,1,3,15
4,16,90,17.3,118,0.3245,0.21,1.02,0,0,0,0,1,?,13367,1,1418786200,0,0,0
4,16,90,9.18,67,0.3369,0.79,0.9,0,2,1,0,0,?,17203,1,1418740596,1,4,3
4,16,90,1.34,118,0.3071,0.46,1.24,0,0,1,1,0,?,16962,1,1418804855,1,3,13
4,16,90,3.75,117,0.3484,0.68,0.9,0,0,1,0,0,?,13874,1,1418718529,0,0,0
4,16,90,9.26,118,0.2633,0.78,1.26,0,0,1,0,1,?,17717,1,1418876966,0,0,0
4,16,90,18.7,113,0.3507,0.56,1.26,0,0,1,0,0,?,12868,1,1418863232,0,0,0
4,16,90,8.97,114,0.3453,0.71888,0.87,0,0,1,0,1,?,17458,1,1418937657,1,4,9
4,16,90,14.3,117,0.2277,0.47,1.38,0,1,1,0,1,?,17985,1,1418777832,0,0,0
4,16,90,9.05,114,0.3102,0.44,1.26,0,2,1,0,0,?,13363,1,1418901484,0,0,0
4,16,90,9.31,115,0.2772,0.71,0.9,0,0,1,1,1,?,12856,1,1418691904,0,0,0
4,16,90,1.05,114,0.2106,0.2,0.91,0.279942,2,1,0,1,?,17209,1,1418825345,1,4,8
4,16,90,5.15,115,0.284,0.39,0.9,0,0,1,1,1,?,17732,1,1418744494,0,0,0
4,16,90,2.59,110,0.2336,0.6,0.9,0,2,1,0,1,?,17718,1,1418735108,0,0,0
4,16,90,10.4,113,0.3505,0.44,0.9,0,0,1,1,0,?,14134,1,1418686459,0,0,0
4,16,90,11,116,0.2249,0.72,0.65,0,0,1,1,1,?,17461,1,1418799562,0,0,0
4,16,90,15.4,114,0.2727,0.62,1.26,0,2,1,0,1,?,17222,1,1418902000,0,0,0
4,16,90,15.7,118,0.2638,0.65,0.87,0,0,1,1,0,?,16944,1,1418933342,0,0,0
4,16,90,14.3,117,0.2954,0.49412,1.26,0,0,0,1,0,?,12340,1,1418910233,1,4,9
4,16,90,9.47,114,0.3719,0.616978,0.9,0,0,0,0,0,?,13363,1,1418698863,1,4,9
4,16,90,18.7,112,0.3315,0.66,1.26,0,0,0,0,0,?,13622,1,1418862620,0,0,0
4,16,90,11.5,116,0.2852,0.62,0.87,0,1,1,1,0,?,13107,1,1418927627,1,3,16
4,16,90,17.3,117,0.10326,0.48,1.47,0,0,0,1,0,?,14640,1,1418771369,1,4,6
4,16,90,13.6,66,0.3031,0.32,0.9,0,0,0,0,0,?,17458,1,1418830812,1,4,3
4,16,90,9.59,116,0.3836,0.23,0.74,0,0,0,1,1,?,13872,1,1418772240,0,0,0
4,16,90,9.3,116,0.2624,0.72,0.9,0,0,1,1,0,?,17457,1,1418731393,0,0,0
4,16,90,19.1,116,0.2374,0.49,0.87,0,1,1,0,0,?,12356,1,1418948044,0,0,0
4,16,90,18.8,115,0.3482,0.2,0.9,0,1,0,1,0,?,14657,1,1418710369,1,3,16
4,16,90,6.02,119,0.2682,0.71,1.2,0,0,0,1,1,?,13876,1,1418798485,0,0,0
4,16,90,2.12,119,0.271042,0.46,0.74,0,0,1,0,1,?,13621,1,1418772111,1,4,5
4,16,90,6.28,110,0.3874,0.76,1.26,0,0,1,0,1,?,16697,1,1418914511,0,0,0
4,16,90,13.5,66,0.2097,0.52,0.87,0,0,0,0,0,?,14149,1,1418950040,1,4,4
4,16,90,5,117,0.289,0.59,0.9,0,0,1,1,1,?,17205,1,1418708951,0,0,0
4,16,90,2.55,111,0.2607,0.57,0.87,0,1,1,0,1,?,13890,1,1418803805,0,0,0
4,16,90,10.2,114,0.2861,0.63,1.26,0,0,1,0,0,?,13636,1,1418845105,0,0,0
4,16,90,6.34,115,0.3427,0.31,1.26,0,0,0,1,0,?,14660,1,1418849311,0,0,0
4,16,90,9.05,112,0.3157,0.51,1.26,0,0,1,1,1,?,14132,1,1418900110,0,0,0
4,16,90,14.4,118,0.2435,0.37,0.9,0,0,1,1,1,?,13111,1,1418742067,0,0,0
4,16,90,2.54,110,0.2688,0.67,1.26,0,0,1,1,1,?,14643,1,1418892948,1,3,13
4,16,90,6.15,118,0.3698,0.26,1.46,0,0,1,0,0,?,13109,1,1418803516,0,0,0
4,16,90,7.6,119,0.3613,0.68,1.26,0,0,1,0,0,?,14661,1,1418843698,0,0,0
4,16,90,18.3,67,0.3862,0.56,0.9,0,0,1,0,0,?,17458,1,1418689712,1,4,3
4,16,90,17.6,111,0.3534,0.35,1.2,0,0,1,1,0,?,17222,1,1418808038,0,0,0
4,16,90,15.4,113,0.385,0.52,1.26,0,0,0,1,0,?,12341,1,1418839683,0,0,0
4,16,90,17.7,113,0.3307,0.37,0.9,0,2,1,0,0,?,12594,1,1418799066,0,0,0
4,16,90,18.8,110,0.289,0.59,0,0,0,0,0,1,?,14147,1,1418709505,1,4,12
4,16,90,12.5,110,0.3846,0.59,1.09,0,0,1,1,1,?,14390,1,1418819507,0,0,0
4,16,90,16.8,111,0.3513,0.74,0.87,0,0,0,1,1,?,12849,1,1418944520,0,0,0
4,16,90,8.49,110,0.3272,0.45,1.26,0,0,1,0,1,?,13111,1,1418873649,0,0,0
4,16,90,12.5,110,0.3846,0.75,0.87,0,0,1,1,1,?,13890,1,1418819528,0,0,0
